State,Birthplace,Weight
18,25,149.02
18,26,1254.29
18,27,182.82
18,28,314.85
18,29,393.55
18,30,28.91
18,31,83.24
18,32,30.77
18,33,23.84
18,34,176.01
18,35,48.86
18,36,498.22
18,518,47.89
18,38,43.84
18,39,2046.98
18,40,108.31
18,41,50.96
18,42,526.14
18,44,28.54
18,45,97.42
18,46,47.52
18,47,503.14
18,48,551.72
18,520,1.8
18,50,19.37
18,51,282.6
18,53,114.23
18,54,207.84
18,521,270.23
18,56,21.98
18,522,11.05
18,2,64.4
18,438,9.72
18,524,4.09
18,599,9.55
18,600,160.68
18,100,1.14
18,105,5.95
18,110,75.93
18,115,2.66
18,532,9.37
18,534,4.21
18,535,9.21
18,516,1.66
18,536,3.29
18,150,86.73
18,537,5.58
18,160,1.9
18,540,11.73
18,517,19.55
18,541,4.78
18,542,8.78
18,700,12.03
18,544,0.99
18,710,0.21
18,200,1119.62
18,210,170.41
18,37,190.44
18,250,14.47
18,260,63.09
18,49,51.02
18,299,0.04
18,300,94.36
18,55,333.19
18,400,3.38
18,401,1.12
18,402,0.93
18,404,1.91
18,405,4.37
18,410,54.19
18,411,9.94
18,413,22.0
18,414,5.8
18,420,1.66
18,421,18.46
18,425,15.4
18,426,2.19
18,430,1.54
18,433,38.94
18,434,23.83
18,436,1.28
18,950,1.53
18,450,7.16
18,451,3.85
18,452,7.95
18,453,174.34
18,454,6.53
18,455,25.51
18,456,13.24
18,457,51.39
18,460,0.75
18,461,4.25
18,462,5.73
18,465,70.12
18,499,2.19
18,500,191.96
18,501,59.49
18,502,73.74
18,509,0.55
18,511,6.47
19,512,1.47
19,1,38.5
19,2,21.74
19,515,34.26
19,4,72.18
19,5,71.26
19,518,77.3
19,513,28.16
19,8,150.66
19,521,90.13
19,10,6.32
19,11,12.6
19,12,81.9
19,13,52.75
19,15,25.85
19,16,21.99
19,17,1172.1
19,18,168.19
19,19,21895.34
19,20,186.05
19,21,48.21
19,22,39.66
19,23,20.65
19,24,38.33
19,25,46.32
19,26,171.04
19,27,653.46
19,28,76.82
19,29,441.82
19,30,28.24
19,31,827.8
19,32,27.87
19,33,10.88
19,34,56.25
19,35,31.11
19,36,137.31
19,6,491.95
19,38,84.5
19,39,145.87
19,40,75.9
19,41,43.74
19,42,121.73
19,44,8.77
19,45,23.38
19,46,262.43
19,47,62.61
19,48,275.83
19,49,31.98
19,50,3.91
19,51,64.14
19,53,76.22
19,54,27.63
19,55,350.04
19,56,28.87
19,522,2.85
19,438,2.83
19,524,5.71
19,514,4.77
19,599,4.05
19,600,88.66
19,105,2.75
19,110,19.17
19,115,1.16
19,532,2.89
19,534,1.14
19,535,1.29
19,516,1.74
19,536,1.27
19,150,39.57
19,537,4.18
19,160,0.79
19,540,0.55
19,517,14.71
19,541,0.86
19,542,9.35
19,700,3.91
19,710,1.73
19,200,428.79
19,210,89.9
19,37,53.68
19,250,4.63
19,260,8.32
19,9,32.57
19,300,35.65
19,400,3.02
19,401,0.03
19,402,0.56
19,404,1.48
19,405,3.0
19,410,14.2
19,411,2.8
19,413,8.06
19,414,3.96
19,420,2.39
19,421,6.43
19,425,7.39
19,426,0.68
19,430,0.42
19,433,3.08
19,434,4.87
19,436,0.53
19,950,3.2
19,450,2.24
19,451,2.26
19,452,0.9
19,453,79.87
19,454,1.09
19,455,4.91
19,456,2.48
19,457,64.15
19,460,0.61
19,461,1.16
19,462,0.96
19,465,28.06
19,499,1.61
19,500,68.27
19,501,15.71
19,502,65.0
19,509,0.48
19,511,3.31
20,512,5.29
20,1,66.48
20,2,40.38
20,515,49.4
20,4,125.53
20,5,259.36
20,6,701.38
20,513,35.27
20,8,397.29
20,521,120.92
20,10,13.33
20,11,20.05
20,12,120.37
20,13,88.46
20,15,29.54
20,16,31.8
20,17,423.68
20,18,166.98
20,19,389.93
20,20,16671.47
20,21,71.37
20,22,108.47
20,23,22.85
20,24,57.45
20,25,70.24
20,26,186.5
20,27,153.96
20,28,80.16
20,29,2346.12
20,30,37.86
20,31,474.83
20,32,31.8
20,33,10.61
20,34,75.82
20,35,89.05
20,36,208.08
20,37,91.36
20,38,59.17
20,39,184.85
20,40,739.55
20,41,57.3
20,42,158.26
20,44,14.24
20,45,40.19
20,46,88.67
20,47,93.12
20,48,664.11
20,49,49.22
20,50,6.49
20,51,93.17
20,53,105.58
20,54,33.2
20,55,120.83
20,56,36.57
20,522,10.15
20,950,1.79
20,524,6.38
20,514,4.1
20,599,8.57
20,600,105.51
20,100,0.68
20,105,8.15
20,110,24.88
20,115,1.83
20,532,5.63
20,534,1.9
20,535,2.38
20,516,0.32
20,536,2.3
20,150,38.71
20,537,5.57
20,160,0.34
20,540,5.62
20,517,17.41
20,541,4.21
20,542,3.68
20,700,6.62
20,710,0.85
20,200,872.9
20,518,104.87
20,210,124.7
20,250,6.0
20,260,13.36
20,520,0.68
20,9,34.07
20,299,1.7
20,300,51.2
20,400,1.17
20,401,0.48
20,404,0.54
20,405,0.81
20,410,26.33
20,411,5.85
20,413,13.67
20,414,3.04
20,420,1.38
20,421,9.72
20,425,4.36
20,426,1.8
20,430,0.44
20,433,2.54
20,434,6.38
20,436,2.99
20,438,5.12
20,450,2.54
20,451,2.65
20,452,2.01
20,453,116.72
20,454,2.65
20,455,3.35
20,456,3.25
20,457,5.17
20,460,0.44
20,461,0.78
20,462,0.33
20,465,31.98
20,499,0.75
20,500,85.74
20,501,27.22
20,502,37.52
20,511,5.11
21,512,3.45
21,1,198.84
21,2,44.62
21,515,49.41
21,4,58.2
21,5,88.54
21,6,411.91
21,513,5.74
21,8,81.27
21,521,102.76
21,10,17.62
21,11,33.67
21,12,389.25
21,13,260.68
21,15,29.3
21,16,18.66
21,17,759.5
21,18,1223.29
21,19,90.17
21,20,100.43
21,21,30405.71
21,22,116.07
21,535,8.74
21,24,114.32
21,25,101.71
21,26,562.7
21,27,74.72
21,28,114.91
21,29,228.66
21,30,16.28
21,31,38.71
21,32,16.8
21,33,18.08
21,34,129.34
21,35,25.58
21,36,375.06
21,37,194.64
21,38,14.8
21,39,2246.9
21,40,89.46
21,41,35.9
21,42,320.46
21,44,17.98
21,45,93.19
21,46,15.93
21,47,891.39
21,48,360.99
21,49,29.42
21,50,20.49
21,51,316.53
21,53,75.9
21,54,446.57
21,9,45.48
21,56,12.71
21,522,10.98
21,950,1.9
21,524,6.19
21,514,0.75
21,599,13.32
21,600,101.54
21,100,1.82
21,105,6.86
21,110,30.65
21,115,3.75
21,532,5.82
21,534,2.44
21,23,31.14
21,516,1.44
21,536,1.54
21,150,42.58
21,537,1.38
21,160,1.41
21,540,4.61
21,517,12.04
21,541,4.29
21,542,10.82
21,700,6.87
21,544,0.16
21,710,1.84
21,200,347.11
21,518,39.85
21,210,84.0
21,250,67.92
21,260,23.51
21,520,2.72
21,299,0.37
21,300,54.84
21,55,113.69
21,400,1.69
21,401,1.32
21,402,0.94
21,404,1.02
21,405,2.19
21,410,30.37
21,411,2.58
21,413,12.75
21,414,5.55
21,420,0.9
21,421,11.3
21,425,3.18
21,426,1.34
21,430,1.74
21,433,2.87
21,434,9.09
21,436,1.27
21,438,6.44
21,450,3.46
21,451,2.1
21,452,2.5
21,453,178.07
21,454,1.35
21,455,5.71
21,456,4.89
21,457,50.31
21,461,0.63
21,462,0.39
21,465,42.01
21,499,1.05
21,500,66.4
21,501,65.66
21,502,48.15
21,509,1.26
21,511,6.36
22,512,7.08
22,1,303.91
22,2,52.23
22,515,51.69
22,4,49.16
22,5,375.86
22,6,529.43
22,513,12.98
22,8,85.9
22,521,95.58
22,10,14.27
22,11,32.98
22,12,318.5
22,13,204.37
22,15,32.65
22,16,16.12
22,17,273.26
22,18,128.29
22,19,57.27
22,20,99.06
22,21,91.34
22,22,35214.58
22,23,29.61
22,24,73.43
22,25,77.43
22,26,190.42
22,27,43.03
22,28,1112.3
22,29,155.36
22,30,17.97
22,31,46.73
22,32,25.44
22,33,13.83
22,34,90.35
22,35,53.77
22,36,254.27
22,518,180.79
22,38,17.61
22,39,202.21
22,40,168.75
22,41,30.34
22,42,160.42
22,44,14.23
22,45,80.9
22,46,14.87
22,47,169.8
22,48,1513.41
22,49,25.54
22,50,7.24
22,51,141.45
22,53,64.38
22,54,43.07
22,55,66.0
22,56,13.07
22,522,8.09
22,950,1.66
22,524,2.91
22,514,5.06
22,599,6.07
22,600,57.14
22,100,1.64
22,105,4.58
22,110,34.2
22,115,3.33
22,532,4.93
22,534,3.31
22,535,8.01
22,516,3.29
22,536,3.98
22,150,33.23
22,537,5.41
22,160,1.15
22,540,5.4
22,517,11.93
22,541,1.49
22,542,9.88
22,700,6.1
22,544,1.51
22,710,0.5
22,200,257.13
22,210,410.0
22,37,134.17
22,250,54.03
22,260,59.39
22,9,35.46
22,299,2.98
22,300,105.85
22,400,0.65
22,401,0.58
22,402,0.26
22,404,2.67
22,405,1.84
22,410,32.26
22,411,4.22
22,413,16.76
22,414,4.82
22,420,2.0
22,421,19.19
22,425,2.41
22,426,1.97
22,433,2.53
22,434,15.37
22,436,2.35
22,438,8.7
22,450,2.02
22,451,3.8
22,452,1.73
22,453,107.07
22,454,4.0
22,455,7.32
22,456,5.41
22,457,5.55
22,460,0.19
22,461,0.31
22,462,0.32
22,465,22.29
22,499,2.39
22,500,68.06
22,501,34.94
22,502,29.89
22,509,0.03
22,511,3.72
23,512,0.77
23,1,16.03
23,2,19.94
23,515,17.21
23,4,24.72
23,5,8.06
23,6,162.02
23,513,1.57
23,8,30.07
23,9,316.99
23,522,1.67
23,11,27.22
23,12,95.27
23,514,0.38
23,15,11.75
23,16,3.62
23,17,77.26
23,18,35.81
23,19,23.21
23,20,17.84
23,21,16.71
23,22,18.61
23,23,8504.25
23,24,59.2
23,25,1114.22
23,26,72.65
23,27,27.19
23,28,9.75
23,29,30.96
23,30,5.04
23,31,8.42
23,32,5.76
23,33,434.26
23,34,189.35
23,35,15.59
23,36,455.17
23,37,42.73
23,38,6.6
23,39,101.41
23,40,18.55
23,41,16.57
23,42,168.55
23,44,104.84
23,45,22.56
23,46,4.36
23,47,19.97
23,48,73.02
23,49,13.77
23,50,68.92
23,51,74.8
23,53,29.77
23,54,14.4
23,521,13.14
23,56,4.26
23,10,12.71
23,950,0.08
23,13,32.83
23,600,51.47
23,105,3.96
23,110,10.5
23,115,0.48
23,532,3.4
23,534,1.25
23,516,0.77
23,536,0.1
23,150,161.78
23,537,2.37
23,160,1.53
23,540,1.4
23,517,5.75
23,542,1.43
23,700,3.93
23,710,0.53
23,200,8.11
23,518,10.58
23,210,13.77
23,250,2.88
23,260,9.26
23,300,14.47
23,55,31.57
23,400,1.45
23,401,1.79
23,402,0.05
23,404,1.67
23,405,4.66
23,410,25.24
23,411,4.41
23,413,12.58
23,414,5.85
23,420,2.71
23,421,6.25
23,425,3.16
23,426,1.15
23,433,4.64
23,434,6.8
23,436,1.77
23,438,3.43
23,450,0.81
23,451,4.52
23,452,1.48
23,453,46.25
23,454,0.8
23,455,5.07
23,456,1.67
23,457,2.39
23,462,0.23
23,465,19.1
23,499,0.77
23,500,30.38
23,501,13.85
23,502,14.13
23,511,12.7
24,512,21.51
24,1,176.34
24,2,64.13
24,515,384.21
24,4,71.28
24,517,37.97
24,6,696.99
24,513,8.83
24,8,115.9
24,9,247.84
24,10,444.31
24,11,5117.12
24,12,456.27
24,13,283.84
24,15,71.25
24,16,27.2
24,17,438.81
24,18,183.89
24,19,84.07
24,20,84.0
24,21,136.53
24,22,162.46
24,23,84.13
24,24,27255.77
24,25,489.19
24,26,356.65
24,27,116.78
24,28,105.72
24,29,164.82
24,30,26.85
24,31,60.7
24,32,23.55
24,33,52.85
24,34,929.72
24,35,51.3
24,36,2206.29
24,37,915.18
24,38,35.31
24,39,561.19
24,40,93.46
24,41,44.69
24,42,2463.06
24,44,81.17
24,45,451.77
24,46,26.43
24,47,186.11
24,48,426.97
24,49,54.13
24,50,40.36
24,51,1752.75
24,53,220.2
24,54,535.85
24,521,682.85
24,56,15.53
24,522,98.86
24,950,3.79
24,524,38.73
24,514,12.84
24,599,18.45
24,600,1237.98
24,100,0.06
24,105,10.48
24,110,134.91
24,115,22.76
24,532,5.66
24,534,36.43
24,535,8.99
24,516,5.32
24,536,5.52
24,150,111.09
24,537,21.31
24,5,55.62
24,160,6.14
24,540,8.71
24,541,7.36
24,542,27.44
24,700,22.73
24,544,0.18
24,710,0.52
24,200,402.09
24,518,191.47
24,210,1472.52
24,250,30.72
24,260,570.24
24,520,7.96
24,299,3.96
24,300,615.82
24,55,127.49
24,400,6.31
24,401,5.45
24,402,2.57
24,404,5.99
24,405,11.65
24,410,101.54
24,411,13.92
24,413,67.43
24,414,22.07
24,420,16.1
24,421,62.37
24,425,15.17
24,426,12.31
24,430,6.57
24,433,45.79
24,434,56.7
24,436,15.66
24,438,29.41
24,450,13.9
24,451,12.43
24,452,15.43
24,453,289.32
24,454,18.8
24,455,47.17
24,456,23.43
24,457,19.05
24,460,1.97
24,461,10.54
24,462,8.84
24,465,246.3
24,499,3.22
24,500,486.47
24,501,110.65
24,502,388.33
24,509,4.53
24,511,17.83
25,512,16.56
25,1,111.28
25,2,64.68
25,515,114.97
25,516,12.79
25,517,62.31
25,6,656.84
25,513,20.9
25,8,106.65
25,9,1163.89
25,10,46.04
25,11,135.75
25,12,349.33
25,13,175.18
25,15,36.27
25,16,15.65
25,17,389.48
25,18,127.65
25,19,65.35
25,20,53.35
25,21,54.75
25,22,64.16
25,23,458.56
25,24,219.41
25,25,41023.74
25,26,274.37
25,27,110.0
25,28,63.94
25,29,111.35
25,542,45.89
25,5,32.78
25,32,16.18
25,33,572.71
25,34,793.26
25,35,29.31
25,36,2742.01
25,37,192.48
25,38,13.4
25,39,380.52
25,40,47.54
25,41,43.57
25,42,766.4
25,44,1016.46
25,45,96.96
25,46,22.02
25,47,74.8
25,48,289.97
25,49,36.28
25,50,230.19
25,51,242.62
25,53,95.52
25,54,46.56
25,521,604.75
25,56,14.45
25,522,52.96
25,950,3.41
25,524,26.78
25,514,17.55
25,599,23.79
25,600,566.62
25,100,0.67
25,105,5.58
25,110,1050.2
25,115,13.36
25,532,16.38
25,4,73.86
25,534,53.12
25,535,10.5
25,536,6.2
25,150,346.81
25,537,75.46
25,160,229.5
25,540,8.87
25,541,19.51
25,30,17.31
25,31,42.31
25,700,29.43
25,544,0.86
25,710,3.67
25,200,148.54
25,518,349.25
25,210,692.52
25,250,38.57
25,260,1456.17
25,520,8.54
25,299,6.73
25,300,1158.53
25,55,120.95
25,400,9.82
25,401,10.05
25,402,1.81
25,404,8.28
25,405,18.32
25,410,143.68
25,411,28.85
25,413,103.6
25,414,170.24
25,420,15.64
25,421,74.57
25,425,29.65
25,426,16.56
25,430,75.7
25,433,122.31
25,434,235.84
25,436,595.51
25,438,26.59
25,450,14.13
25,451,24.79
25,452,19.11
25,453,219.7
25,454,17.26
25,455,136.5
25,456,30.31
25,457,34.51
25,460,4.02
25,461,11.7
25,462,16.54
25,465,414.97
25,499,6.71
25,500,809.78
25,501,94.48
25,502,195.53
25,509,4.77
25,511,154.1
26,512,9.33
26,1,654.86
26,2,104.92
26,515,197.6
26,4,133.42
26,5,418.99
26,6,863.75
26,513,33.72
26,8,169.11
26,9,108.63
26,10,25.92
26,11,83.23
26,12,467.57
26,13,407.33
26,15,52.06
26,16,28.22
26,17,1658.41
26,18,1261.36
26,19,234.55
26,532,413.98
26,21,489.13
26,22,214.6
26,23,47.21
26,24,148.79
26,25,231.64
26,26,75711.57
26,27,294.74
26,28,550.66
26,29,371.92
26,30,53.75
26,31,95.01
26,544,142.79
26,33,34.72
26,34,282.94
26,35,48.35
26,36,779.44
26,37,271.85
26,38,61.19
26,39,2105.32
26,40,138.19
26,41,57.4
26,42,774.93
26,44,40.95
26,45,162.4
26,46,62.22
26,47,554.89
26,48,703.88
26,49,53.23
26,50,20.62
26,51,296.32
26,53,155.36
26,54,250.26
26,521,710.41
26,56,29.01
26,522,24.02
26,950,1.65
26,524,16.7
26,514,13.88
26,599,39.87
26,600,248.84
26,100,2.16
26,105,9.36
26,110,111.24
26,115,2.83
26,20,137.43
26,534,26.07
26,535,40.65
26,516,3.73
26,536,10.04
26,150,477.41
26,537,206.79
26,160,1.62
26,540,29.76
26,517,30.36
26,541,44.3
26,542,15.71
26,700,22.81
26,32,39.15
26,710,2.07
26,200,793.3
26,518,133.38
26,210,135.26
26,250,41.17
26,260,90.54
26,520,0.46
26,299,2.26
26,300,135.89
26,55,654.85
26,400,7.56
26,401,5.86
26,402,2.07
26,404,4.01
26,405,8.32
26,410,115.22
26,411,26.01
26,413,65.46
26,414,17.92
26,420,10.86
26,421,39.96
26,425,55.23
26,426,6.36
26,430,110.61
26,433,73.42
26,434,115.29
26,436,5.74
26,438,15.17
26,450,18.98
26,451,9.01
26,452,16.14
26,453,308.26
26,454,16.44
26,455,132.45
26,456,122.96
26,457,166.05
26,460,1.86
26,461,12.97
26,462,8.82
26,465,181.22
26,499,17.72
26,500,323.39
26,501,135.88
26,502,209.22
26,509,0.75
26,511,20.81
27,512,5.66
27,1,64.64
27,2,77.95
27,515,75.79
27,4,107.25
27,5,60.5
27,518,165.02
27,513,262.48
27,8,198.71
27,521,286.53
27,522,15.81
27,11,27.02
27,12,184.31
27,13,91.49
27,15,36.29
27,16,41.22
27,17,1234.9
27,18,279.33
27,19,1257.68
27,20,142.16
27,21,55.94
27,22,82.12
27,23,28.04
27,24,70.7
27,516,3.71
27,26,491.5
27,27,36140.48
27,28,100.31
27,29,252.36
27,30,126.39
27,31,235.74
27,32,31.15
27,33,16.41
27,34,126.76
27,35,44.44
27,36,361.13
27,6,801.13
27,38,1317.78
27,39,308.07
27,40,86.21
27,41,83.41
27,42,207.01
27,44,22.76
27,45,38.78
27,46,658.42
27,47,91.68
27,48,387.18
27,49,64.89
27,50,13.41
27,51,113.32
27,53,188.04
27,54,28.66
27,9,65.31
27,56,46.61
27,10,13.09
27,950,5.22
27,524,12.56
27,514,6.93
27,599,14.26
27,600,776.37
27,105,6.16
27,110,32.15
27,115,2.87
27,532,3.71
27,534,7.88
27,535,4.77
27,536,3.81
27,150,150.31
27,25,118.95
27,160,1.09
27,540,2.36
27,517,148.2
27,541,2.65
27,542,7.2
27,700,12.91
27,544,5.63
27,710,2.06
27,200,691.67
27,210,164.24
27,37,91.54
27,250,10.48
27,260,40.64
27,520,6.29
27,537,5.73
27,300,186.52
27,55,1969.66
27,400,7.27
27,401,5.26
27,402,1.72
27,404,9.31
27,405,10.48
27,410,46.68
27,411,9.16
27,413,21.47
27,414,8.61
27,420,2.68
27,421,27.23
27,425,13.58
27,426,5.32
27,430,1.46
27,433,5.28
27,434,13.63
27,436,1.96
27,438,5.63
27,450,3.62
27,451,4.34
27,452,7.21
27,453,121.52
27,454,5.32
27,455,23.31
27,456,20.34
27,457,36.9
27,460,2.89
27,461,6.58
27,462,1.61
27,465,162.31
27,499,1.86
27,500,157.75
27,501,38.45
27,502,137.83
27,509,0.73
27,511,40.1
28,512,0.47
28,1,688.25
28,2,35.09
28,515,33.63
28,4,43.23
28,5,279.81
28,6,321.66
28,513,1.49
28,8,41.78
28,521,42.95
28,522,2.75
28,11,20.13
28,12,301.84
28,13,237.75
28,15,23.71
28,16,12.74
28,17,475.25
28,18,130.07
28,19,42.56
28,20,48.66
28,21,90.84
28,22,1185.33
28,23,22.65
28,24,51.28
28,25,52.21
28,26,226.2
28,27,35.58
28,28,21111.5
28,29,155.38
28,30,11.25
28,31,26.55
28,32,15.65
28,33,7.2
28,34,57.95
28,35,26.51
28,36,147.2
28,518,49.37
28,38,11.93
28,39,163.03
28,40,77.65
28,41,17.74
28,42,104.2
28,44,13.82
28,45,74.0
28,46,14.66
28,47,1432.33
28,48,464.4
28,49,20.62
28,50,7.61
28,51,116.26
28,53,48.81
28,54,41.02
28,55,83.28
28,56,12.97
28,10,7.76
28,950,0.08
28,524,0.85
28,514,1.68
28,599,3.48
28,600,20.1
28,105,3.24
28,110,18.49
28,115,2.34
28,532,2.33
28,534,0.96
28,535,1.38
28,516,0.78
28,536,0.75
28,150,17.94
28,537,1.8
28,160,1.06
28,540,0.87
28,517,2.87
28,541,0.82
28,542,3.76
28,700,2.9
28,544,3.04
28,200,253.12
28,210,58.4
28,37,98.56
28,250,10.42
28,260,11.49
28,9,25.36
28,299,0.84
28,300,32.16
28,400,0.15
28,402,2.42
28,404,1.47
28,405,0.3
28,410,19.51
28,411,2.67
28,413,7.34
28,414,2.03
28,420,0.56
28,421,4.58
28,425,1.69
28,426,0.69
28,433,1.7
28,434,8.74
28,436,2.75
28,438,3.65
28,450,2.11
28,451,1.0
28,452,0.14
28,453,63.95
28,454,0.85
28,455,1.54
28,456,1.05
28,457,3.61
28,461,0.11
28,462,0.43
28,465,11.18
28,499,0.38
28,500,33.41
28,501,16.72
28,502,18.56
28,511,1.28
29,512,5.83
29,1,163.48
29,2,80.74
29,515,88.89
29,4,198.23
29,5,1045.47
29,518,97.19
29,513,8.81
29,8,326.64
29,9,79.91
29,10,20.9
29,11,48.19
29,12,326.38
29,13,176.87
29,15,58.84
29,16,60.85
29,17,2490.72
29,18,480.88
29,19,981.95
29,20,2135.11
29,21,251.33
29,22,266.58
29,23,57.65
29,24,120.12
29,25,146.37
29,26,515.97
29,27,247.1
29,28,426.01
29,29,39410.29
29,30,49.4
29,31,423.47
29,32,62.73
29,33,24.24
29,34,181.86
29,35,96.35
29,36,437.78
29,6,1361.24
29,38,65.42
29,39,478.47
29,40,618.63
29,41,95.35
29,42,326.2
29,44,28.46
29,45,88.17
29,46,91.89
29,47,352.64
29,48,939.19
29,520,13.83
29,50,19.82
29,51,187.69
29,53,181.13
29,54,83.78
29,55,282.6
29,56,53.65
29,522,21.33
29,950,5.08
29,524,7.88
29,514,5.94
29,599,16.21
29,600,180.28
29,100,4.52
29,105,11.95
29,110,36.66
29,115,1.89
29,532,20.81
29,534,11.47
29,535,7.11
29,516,3.23
29,536,1.42
29,150,71.02
29,537,7.32
29,160,1.87
29,540,10.77
29,517,22.34
29,541,2.24
29,542,8.07
29,700,14.71
29,544,1.75
29,710,14.71
29,200,464.96
29,210,137.65
29,37,158.49
29,250,31.94
29,260,40.25
29,521,189.47
29,49,93.2
29,299,1.97
29,300,77.2
29,400,2.79
29,401,1.61
29,402,0.97
29,404,1.68
29,405,4.29
29,410,53.98
29,411,7.6
29,413,25.04
29,414,11.08
29,420,5.15
29,421,14.91
29,425,6.77
29,426,6.91
29,430,16.66
29,433,9.97
29,434,25.57
29,436,1.94
29,438,9.43
29,450,5.76
29,451,8.59
29,452,4.94
29,453,204.68
29,454,8.61
29,455,11.98
29,456,16.99
29,457,117.26
29,461,2.0
29,462,0.96
29,465,112.84
29,499,3.26
29,500,162.15
29,501,50.14
29,502,86.66
29,509,1.45
29,511,6.4
30,512,0.48
30,1,21.44
30,514,0.05
30,515,16.2
30,4,77.75
30,5,22.2
30,6,576.16
30,513,0.43
30,8,170.24
30,9,21.35
30,10,6.05
30,11,11.92
30,12,57.22
30,2,47.42
30,15,12.52
30,16,165.78
30,17,128.76
30,18,59.29
30,19,87.13
30,20,55.39
30,21,18.52
30,22,26.46
30,23,12.68
30,24,27.0
30,25,41.54
30,26,114.75
30,27,213.72
30,28,11.64
30,29,66.58
30,30,5358.16
30,31,76.34
30,32,38.89
30,33,10.65
30,34,53.75
30,35,34.76
30,36,120.77
30,37,30.98
30,38,289.24
30,39,100.59
30,40,46.76
30,41,151.88
30,42,106.04
30,44,6.17
30,45,13.42
30,46,103.06
30,47,20.38
30,48,148.63
30,49,93.86
30,50,10.54
30,51,39.45
30,53,347.91
30,54,12.85
30,521,5.67
30,56,150.93
30,950,0.8
30,524,0.57
30,13,31.6
30,599,0.06
30,600,7.05
30,100,0.13
30,105,1.28
30,110,2.26
30,532,0.41
30,516,0.41
30,150,60.09
30,537,0.83
30,160,0.08
30,540,4.43
30,517,3.67
30,542,1.87
30,700,3.68
30,710,0.16
30,200,15.26
30,518,5.26
30,210,1.02
30,250,0.37
30,260,2.59
30,300,10.45
30,55,106.85
30,400,1.72
30,401,0.29
30,402,0.95
30,404,2.57
30,405,2.42
30,410,13.63
30,411,1.43
30,413,6.37
30,414,0.41
30,420,0.82
30,421,3.38
30,425,2.15
30,426,1.44
30,433,0.56
30,434,3.13
30,438,1.75
30,450,1.85
30,451,0.14
30,452,0.34
30,453,37.96
30,454,1.06
30,455,1.19
30,456,0.51
30,457,0.08
30,460,0.65
30,461,0.59
30,465,7.77
30,499,1.07
30,500,8.45
30,501,12.15
30,502,7.44
30,509,0.18
30,511,0.56
31,512,2.27
31,1,28.22
31,2,32.42
31,515,29.84
31,4,66.63
31,5,50.75
31,6,434.86
31,513,2.59
31,8,305.65
31,521,54.93
31,522,1.44
31,11,10.33
31,12,71.77
31,13,42.67
31,15,20.45
31,16,23.66
31,17,252.98
31,18,73.08
31,19,950.44
31,20,353.48
31,21,26.82
31,22,45.09
31,23,15.06
31,536,1.4
31,25,34.71
31,26,91.43
31,27,165.09
31,28,49.15
31,29,245.52
31,542,5.45
31,31,11822.71
31,32,19.08
31,33,5.48
31,34,48.21
31,35,34.2
31,36,117.75
31,37,46.81
31,38,72.0
31,39,99.55
31,40,86.69
31,41,42.24
31,42,64.83
31,44,5.85
31,45,16.02
31,46,313.74
31,47,42.27
31,48,235.14
31,49,41.89
31,50,3.36
31,51,51.87
31,53,72.44
31,54,20.33
31,55,81.63
31,56,79.12
31,10,3.4
31,950,1.78
31,524,0.81
31,514,2.77
31,599,4.33
31,600,94.04
31,100,0.39
31,105,4.72
31,110,7.13
31,532,18.79
31,534,1.01
31,535,1.79
31,516,0.63
31,24,29.62
31,150,18.16
31,537,2.57
31,160,0.6
31,540,3.7
31,517,12.94
31,541,1.2
31,30,34.77
31,700,2.51
31,544,0.63
31,710,1.59
31,200,481.06
31,518,56.35
31,210,117.86
31,250,6.7
31,260,12.7
31,520,0.83
31,9,17.65
31,299,0.55
31,300,24.2
31,400,3.32
31,401,0.24
31,404,0.18
31,405,0.88
31,410,21.45
31,411,1.22
31,413,6.49
31,414,1.59
31,420,1.0
31,421,5.74
31,425,2.16
31,426,1.84
31,430,0.77
31,433,1.11
31,434,5.66
31,436,1.13
31,438,5.2
31,450,1.45
31,452,0.78
31,453,55.38
31,454,0.81
31,455,2.42
31,456,4.83
31,457,9.0
31,461,0.78
31,462,3.05
31,465,16.37
31,499,1.55
31,500,37.44
31,501,19.74
31,502,33.88
31,509,0.5
31,511,3.48
32,512,13.85
32,513,13.76
32,2,67.72
32,515,735.32
32,4,341.8
32,517,57.85
32,6,4936.25
32,1,85.2
32,8,307.13
32,9,78.45
32,522,35.19
32,11,46.08
32,12,199.39
32,13,90.43
32,15,293.35
32,16,184.12
32,17,740.36
32,18,208.13
32,19,159.1
32,20,136.14
32,21,72.0
32,22,206.85
32,23,72.06
32,24,85.29
32,25,188.5
32,26,483.87
32,27,198.81
32,28,89.7
32,29,213.3
32,30,127.1
32,5,112.58
32,32,6301.47
32,33,23.81
32,34,264.04
32,35,167.32
32,36,916.91
32,37,103.04
32,38,72.16
32,39,460.65
32,40,163.24
32,41,251.58
32,42,409.73
32,44,36.84
32,45,51.74
32,46,74.22
32,47,86.58
32,48,554.02
32,49,515.48
32,50,14.59
32,51,113.11
32,53,310.09
32,54,51.54
32,521,83.46
32,56,89.37
32,10,10.65
32,950,18.08
32,524,5.11
32,514,8.0
32,599,9.51
32,600,143.24
32,100,9.73
32,105,39.91
32,110,45.31
32,115,4.83
32,532,11.9
32,534,22.18
32,535,3.48
32,516,1.71
32,536,1.41
32,150,119.41
32,537,21.27
32,160,0.86
32,540,1.48
32,541,3.55
32,542,8.32
32,31,169.04
32,700,17.87
32,544,0.1
